timestamp,strategy_id,position_size,unrealized_pnl,realized_pnl,total_trades,win_trades,current_drawdown
2025-10-08 22:53:11.663043,ma_001,0.05696628750354648,6454.199044080644,13704.317226513373,44,49,-0.040607808444817296
2025-10-08 22:53:12.665071,vb_001,0.048298378466899584,4625.76975777378,9099.837739289458,94,55,-0.020516714672087724
2025-10-08 22:53:12.665071,ma_001,0.0004499723476735329,14320.613914561018,12961.579069670352,55,7,-0.03341942791839315
2025-10-08 22:53:13.731086,vb_001,0.05490311140581439,14586.428631192597,3550.3836956117666,85,69,-0.042496403131878135
2025-10-08 22:53:13.731086,ma_001,0.027217193073932014,-2685.681692160513,13997.018622875443,83,11,-0.01835050131721313
2025-10-08 22:53:14.738359,vb_001,0.08086728031006335,-4087.9416749537486,122.70331185270061,46,56,-0.01132216137436877
2025-10-08 22:53:14.738359,ma_001,0.012320329525109043,13129.005421548682,223.84642629608334,41,47,-0.03995143976501342
2025-10-08 22:53:15.739397,vb_001,0.03140005641484377,19304.403123390915,4360.903971534677,45,32,-0.025917446293957227
2025-10-08 22:53:15.739397,ma_001,0.07963007931195448,10199.475739584672,14824.317205709769,81,37,-0.016711469383459597
2025-10-08 22:53:16.746917,vb_001,0.005247002665210743,-8413.634048469983,13226.680954900778,61,24,-0.007813949315913879
2025-10-08 22:53:16.746917,ma_001,0.05069431138367635,13411.426377576674,-4710.735334206249,28,10,-0.006759072103874095
2025-10-08 22:53:17.965459,vb_001,0.07752929230613265,4943.061216648401,-1912.0105225526163,47,44,-0.02224443671841539
2025-10-08 22:53:17.965459,ma_001,0.0692405632295567,10225.735254321145,3895.6928280759803,14,78,-0.03738596223057148
2025-10-08 22:53:19.002729,vb_001,0.03678082781021117,5580.141044227501,-2864.9803818666664,17,65,-0.04997509228748359
2025-10-08 22:53:19.002729,ma_001,0.041514373114467554,6485.4297234937985,-718.6151070350297,40,26,-0.03732266977663497
2025-10-08 22:53:20.102059,vb_001,0.004609482705698509,19578.97290208767,-4800.946644248234,30,62,-0.0313668417504715
2025-10-08 22:53:20.102059,ma_001,0.04586610615121503,7029.551950365847,12102.852749574762,97,47,-0.03246286076849365
2025-10-08 22:53:21.111168,vb_001,0.05958340386143884,-7970.988035743241,-1861.4730054852635,23,19,-0.004049884329079365
2025-10-08 22:53:21.111168,ma_001,0.026524612720729646,12253.133058923497,-3293.373383534557,64,56,-0.0015920157199109178
2025-10-08 22:53:22.175446,vb_001,0.04056026415269141,-2018.261121550142,4688.937598417033,19,30,-0.03998278682057402
2025-10-08 22:53:22.175446,ma_001,0.008406632215947752,15662.769657140452,-4424.757783065452,35,65,-0.042506669032650074
2025-10-08 22:53:23.214986,vb_001,0.014753822002198448,15694.218782312342,-1669.9962413958747,90,67,-0.03117791439849927
2025-10-08 22:53:23.214986,ma_001,0.052577761525578984,-4120.941992390419,372.96330800465876,80,30,-0.041940307614663386
2025-10-08 22:53:24.216216,vb_001,0.08925048861834511,-5891.972987364571,2775.2705947148515,29,61,-0.022593614252786033
2025-10-08 22:53:24.216216,ma_001,0.07269112390126635,15688.827359639006,-1165.3621072401997,85,69,-0.03907199802478806
2025-10-08 22:53:25.222352,vb_001,0.09570239934132552,-5862.4307393968165,9943.215947609448,20,59,-0.016427092843975054
2025-10-08 22:53:25.222352,ma_001,0.09447548670767222,-3856.3541491159303,11326.096340977563,18,41,-0.02784392325959414
2025-10-08 22:53:26.272951,vb_001,0.06198048219737382,3065.153673013232,-4202.877187858733,20,66,-0.03650658063219152
2025-10-08 22:53:26.272951,ma_001,0.09521673381994089,3782.625539735149,3974.6741237517163,81,21,-0.0349249564460658
2025-10-08 22:53:27.350113,vb_001,0.035503167853839036,-8212.729298070812,64.126958042576,61,28,-0.003176229248777175
2025-10-08 22:53:27.350113,ma_001,0.015511313522151038,11679.339587891613,6854.950403770825,12,23,-0.02753735374667079
2025-10-08 22:53:28.364267,vb_001,0.0924773501007705,5252.8615238857965,7234.87850285471,30,72,-0.034602021525889724
2025-10-08 22:53:28.364267,ma_001,0.02366764088337301,16497.599182745165,-960.7272123393564,29,67,-0.034359473388875225
2025-10-08 22:53:29.364801,vb_001,0.04828696531822019,-4251.282458860867,11281.48719998269,52,17,-0.04675858608359062
2025-10-08 22:53:29.364801,ma_001,0.02064034553112112,7678.84560319368,7671.052992103701,41,50,-0.01537015340902912
2025-10-08 22:53:30.367290,vb_001,0.0381582932492369,-1377.2508099018105,-3833.184442909634,93,21,-0.007249741769100357
2025-10-08 22:53:30.367290,ma_001,0.035916027556155375,8075.330937059789,12192.42367586865,84,79,-0.03716253116355658
2025-10-08 22:53:31.370638,vb_001,0.07994062077480295,-5342.969205288862,-3331.7951697704084,38,60,-0.01021297238014579
2025-10-08 22:53:31.370638,ma_001,0.0378241484050586,17433.914624644643,2188.5480752942076,28,45,-0.03763562444503444
2025-10-08 22:53:32.374929,vb_001,0.06517947245829069,5963.241340429588,-2991.784089142493,54,17,-0.033465112921081265
2025-10-08 22:53:32.374929,ma_001,0.04080639883537917,8097.164418820437,11509.20246834169,22,44,-0.014634817561999379
2025-10-08 22:53:33.377645,vb_001,0.08868196835228433,-2702.380731207819,3437.5009983055934,82,55,-0.0468893741312885
2025-10-08 22:53:33.377645,ma_001,0.03025356068351899,5086.01827099054,4750.7813127838635,45,8,-0.0248362765659174
2025-10-08 22:53:34.437901,vb_001,0.047892125738278085,6315.1597950756895,8551.054957353303,60,26,-0.04178367008948178
2025-10-08 22:53:34.437901,ma_001,0.04055275542262524,17156.81103690499,14466.175130599811,75,27,-0.017783037218927066
2025-10-08 22:53:35.455408,vb_001,0.0314699951324641,12615.88204619322,9414.079027794383,89,27,-0.033664024566043754
2025-10-08 22:53:35.455408,ma_001,0.08657401245541255,2002.872717239563,5578.656435219169,24,13,-0.04401262919541235
2025-10-08 22:53:36.816744,vb_001,0.034943443125052445,17809.876990323646,4781.781826490927,58,15,-0.024052251334379778
2025-10-08 22:53:36.816744,ma_001,0.051125518748813485,915.7357777764737,10553.131044134705,72,39,-0.005200830448623774
2025-10-08 22:53:37.951400,vb_001,0.04940260031199312,14359.203877559255,3216.5459016822315,85,20,-0.0323556981093347
2025-10-08 22:53:37.951400,ma_001,0.03700862223027116,-3512.3278545046533,-60.27983029853294,77,60,-0.04252569766943268
2025-10-08 22:53:38.960953,vb_001,0.020384991607161652,19787.1029038715,1874.3396012502744,47,8,-0.03654995393632511
2025-10-08 22:53:38.960953,ma_001,0.05717668847162199,-1491.4137961166325,1639.9836070663532,47,11,-0.029371648751084903
2025-10-08 22:53:39.961410,vb_001,0.06413332404777791,-7477.226106380017,12924.53431399804,39,39,-0.01853362192655133
2025-10-08 22:53:39.961410,ma_001,0.06025422196575007,6543.671800023316,-1760.3464326770068,80,55,-0.049417312252965036
2025-10-08 22:53:40.962407,vb_001,0.06847096653238569,17040.831417226662,994.0284209290321,59,53,-0.02407271289079307
2025-10-08 22:53:40.962407,ma_001,0.09305578054344806,91.60359822259124,-885.0237256463342,59,78,-0.005714438491459986
2025-10-08 22:53:41.966217,vb_001,0.05840575022752768,-7610.360554863472,11838.24891851622,52,16,-0.015358787910435365
2025-10-08 22:53:41.966217,ma_001,0.08866082848005181,15568.422129084607,14302.940137038539,24,24,-0.00714600016099351
2025-10-08 22:53:42.967190,vb_001,0.07969863097153415,1085.2696069810027,7527.659212467328,70,47,-0.0438720426343915
2025-10-08 22:53:42.967190,ma_001,0.057936588677424274,15236.207888570141,-2096.362407542198,73,62,-0.01960503369045108
2025-10-08 22:53:43.971539,vb_001,0.06850523586751346,-7273.541820176662,3943.075889258216,58,31,-0.00784662085416478
2025-10-08 22:53:43.971539,ma_001,0.046449200756261036,-1462.242941044129,5992.647551426757,20,28,-0.04228326481908493
2025-10-08 22:53:45.005119,vb_001,0.07379279797325461,-8375.69124515578,11077.801422071612,70,8,-0.008625915503113375
2025-10-08 22:53:45.005119,ma_001,0.08785661518641401,20.392471641687735,11556.245390155455,43,52,-0.004108655967057687
2025-10-08 22:53:46.043903,vb_001,0.07597893456333532,1614.9958485337356,4271.668813306373,29,69,-0.0011916521677341335
2025-10-08 22:53:46.043903,ma_001,0.038550189809379944,9642.275717841047,12436.826347950228,21,20,-0.020613726131278504
2025-10-08 22:53:47.113876,vb_001,0.08556237946336855,9255.804022055629,-3331.6234313760942,84,78,-0.037295076501472374
2025-10-08 22:53:47.113876,ma_001,0.010661074932392512,13726.895301384975,14445.280729683407,84,45,-0.047262992396699344
2025-10-08 22:53:48.206907,vb_001,0.06612017585430807,7837.2717667668585,9746.99395964196,59,16,-0.021876529781685607
2025-10-08 22:53:48.206907,ma_001,0.028148896221832167,-9279.676580645195,6329.312884546254,72,75,-0.029114313153182678
2025-10-08 22:53:49.207809,vb_001,0.08994369373991776,5723.592828402761,12522.869826208724,64,58,-0.046738010504342536
2025-10-08 22:53:49.207809,ma_001,0.04058116589843992,11634.592406216798,1026.5383881914513,81,39,-0.03510536574035893
2025-10-08 22:53:50.208189,vb_001,0.05244672842142026,13035.859490121176,9852.112995016763,79,46,-0.03665329095433436
2025-10-08 22:53:50.208189,ma_001,0.015096783708436735,-8384.669813551101,12260.478425618032,65,58,-0.03169906751550433
2025-10-08 22:53:51.209591,vb_001,0.09274170578751162,-2541.840175074045,14887.451406596192,53,32,-0.02596585840362943
2025-10-08 22:53:51.209591,ma_001,0.004533387513139919,13213.95183117583,1819.6031431878937,93,66,-0.04654077401483874
2025-10-08 22:53:52.210776,vb_001,0.03309432100483211,-5401.731567664933,-2232.1161942161184,54,47,-0.0070178357829210475
2025-10-08 22:53:52.210776,ma_001,0.01191548552276478,5208.794618491194,1205.5111242478288,91,71,-0.039814442557898226
2025-10-08 22:53:53.217009,vb_001,0.055506279598181996,7293.595688881778,6972.316370150933,50,79,-0.0318875717075843
2025-10-08 22:53:53.217009,ma_001,0.01601095359740291,13730.922019759135,14556.51110301958,85,53,-0.03230198555562828
2025-10-08 22:53:54.217730,vb_001,0.03222169932420865,8263.476096906837,3393.5410484376935,43,25,-0.036581172792635425
2025-10-08 22:53:54.217730,ma_001,0.07485851741778062,5525.586048210285,2309.2751983746166,83,21,-0.0346231315847588
2025-10-08 22:53:55.219689,vb_001,0.0626564842996057,-2763.899563548978,10835.28561824041,31,54,-0.04648736406966243
2025-10-08 22:53:55.219689,ma_001,0.06871318321771745,12723.675092656169,-2502.373104782367,22,48,-0.03136075392202842
2025-10-08 22:53:56.220843,vb_001,0.07102144545437593,4458.677149886316,9812.614602815633,89,75,-0.0017884330882009664
2025-10-08 22:53:56.220843,ma_001,0.03050347790771616,6669.265316587313,-2005.9840418105578,53,66,-0.018541068685237735
2025-10-08 22:53:57.226159,vb_001,0.013424796734175327,10474.54875811018,6304.480516145271,14,73,-0.0030280490693642
2025-10-08 22:53:57.226159,ma_001,0.01473555643921749,-8343.780485258905,12929.389276021986,72,38,-0.014849371898336246
2025-10-08 22:53:58.227461,vb_001,0.016898202574928047,16453.796935374023,5291.948281089031,70,39,-0.006005854459658691
2025-10-08 22:53:58.227461,ma_001,0.06796806472233706,15692.422969785814,13896.42519813708,26,8,-0.0379319974719809
2025-10-08 22:53:59.238367,vb_001,0.005301048701448707,-7888.422634791086,9817.467676483388,51,17,-0.04635308686740045
2025-10-08 22:53:59.238367,ma_001,0.03247738118994386,15237.54042746385,666.6316366793117,99,7,-0.048976484754770205
2025-10-08 22:54:00.286682,vb_001,0.03337567437819813,17681.857145364138,-1829.2194386232372,70,29,-0.028420326176898564
2025-10-08 22:54:00.286682,ma_001,0.05360979700728446,-6750.665819896369,5563.918982684645,65,32,-0.0313383704499236
2025-10-08 22:54:01.287675,vb_001,0.07929406965118892,19598.230299619907,1435.67148444723,35,34,-0.0396334674733959
2025-10-08 22:54:01.287675,ma_001,0.09875743345741089,1519.8417606061848,1028.7773358355798,42,70,-0.03958604849174168
2025-10-08 22:54:02.288300,vb_001,0.01984275050633885,12643.045083230918,-1595.4123127460407,66,55,-0.039430774399964286
2025-10-08 22:54:02.288300,ma_001,0.08677840386451643,18604.72191486783,6919.691015984781,85,60,-0.025643169423945157
2025-10-08 22:54:03.289119,vb_001,0.04031625144599602,-4561.306552891211,5798.551519016364,10,6,-0.020604977413073867
2025-10-08 22:54:03.289119,ma_001,0.0479329585649018,13904.358905635581,-2739.5767698028517,45,31,-0.04307486426796995
2025-10-08 22:54:04.291258,vb_001,0.09869916577281751,-6491.933461187234,10441.46445008355,11,26,-0.018802096681265947
2025-10-08 22:54:04.291258,ma_001,0.09483294713992511,3805.082482108748,-197.8002882324372,13,20,-0.0021182353334217516
2025-10-08 22:54:05.312934,vb_001,0.03760881190667677,9157.621054007945,-3650.8403439068516,17,41,-0.03397226271582783
2025-10-08 22:54:05.312934,ma_001,0.0025106968921799425,6254.556642929159,13979.66041396738,95,45,-0.011711264788407567
