timestamp,strategy_id,position_size,unrealized_pnl,realized_pnl,total_trades,win_trades,current_drawdown
2025-10-08 22:53:11.663043,ma_001,0.05696628750354648,6454.199044080644,13704.317226513373,44,49,-0.040607808444817296
2025-10-08 22:53:12.665071,vb_001,0.048298378466899584,4625.76975777378,9099.837739289458,94,55,-0.020516714672087724
2025-10-08 22:53:12.665071,ma_001,0.0004499723476735329,14320.613914561018,12961.579069670352,55,7,-0.03341942791839315
2025-10-08 22:53:13.731086,vb_001,0.05490311140581439,14586.428631192597,3550.3836956117666,85,69,-0.042496403131878135
2025-10-08 22:53:13.731086,ma_001,0.027217193073932014,-2685.681692160513,13997.018622875443,83,11,-0.01835050131721313
2025-10-08 22:53:14.738359,vb_001,0.08086728031006335,-4087.9416749537486,122.70331185270061,46,56,-0.01132216137436877
2025-10-08 22:53:14.738359,ma_001,0.012320329525109043,13129.005421548682,223.84642629608334,41,47,-0.03995143976501342
2025-10-08 22:53:15.739397,vb_001,0.03140005641484377,19304.403123390915,4360.903971534677,45,32,-0.025917446293957227
2025-10-08 22:53:15.739397,ma_001,0.07963007931195448,10199.475739584672,14824.317205709769,81,37,-0.016711469383459597
2025-10-08 22:53:16.746917,vb_001,0.005247002665210743,-8413.634048469983,13226.680954900778,61,24,-0.007813949315913879
2025-10-08 22:53:16.746917,ma_001,0.05069431138367635,13411.426377576674,-4710.735334206249,28,10,-0.006759072103874095
2025-10-08 22:53:17.965459,vb_001,0.07752929230613265,4943.061216648401,-1912.0105225526163,47,44,-0.02224443671841539
2025-10-08 22:53:17.965459,ma_001,0.0692405632295567,10225.735254321145,3895.6928280759803,14,78,-0.03738596223057148
2025-10-08 22:53:19.002729,vb_001,0.03678082781021117,5580.141044227501,-2864.9803818666664,17,65,-0.04997509228748359
2025-10-08 22:53:19.002729,ma_001,0.041514373114467554,6485.4297234937985,-718.6151070350297,40,26,-0.03732266977663497
2025-10-08 22:53:20.102059,vb_001,0.004609482705698509,19578.97290208767,-4800.946644248234,30,62,-0.0313668417504715
2025-10-08 22:53:20.102059,ma_001,0.04586610615121503,7029.551950365847,12102.852749574762,97,47,-0.03246286076849365
2025-10-08 22:53:21.111168,vb_001,0.05958340386143884,-7970.988035743241,-1861.4730054852635,23,19,-0.004049884329079365
2025-10-08 22:53:21.111168,ma_001,0.026524612720729646,12253.133058923497,-3293.373383534557,64,56,-0.0015920157199109178
2025-10-08 22:53:22.175446,vb_001,0.04056026415269141,-2018.261121550142,4688.937598417033,19,30,-0.03998278682057402
2025-10-08 22:53:22.175446,ma_001,0.008406632215947752,15662.769657140452,-4424.757783065452,35,65,-0.042506669032650074
2025-10-08 22:53:23.214986,vb_001,0.014753822002198448,15694.218782312342,-1669.9962413958747,90,67,-0.03117791439849927
2025-10-08 22:53:23.214986,ma_001,0.052577761525578984,-4120.941992390419,372.96330800465876,80,30,-0.041940307614663386
2025-10-08 22:53:24.216216,vb_001,0.08925048861834511,-5891.972987364571,2775.2705947148515,29,61,-0.022593614252786033
2025-10-08 22:53:24.216216,ma_001,0.07269112390126635,15688.827359639006,-1165.3621072401997,85,69,-0.03907199802478806
2025-10-08 22:53:25.222352,vb_001,0.09570239934132552,-5862.4307393968165,9943.215947609448,20,59,-0.016427092843975054
2025-10-08 22:53:25.222352,ma_001,0.09447548670767222,-3856.3541491159303,11326.096340977563,18,41,-0.02784392325959414
2025-10-08 22:53:26.272951,vb_001,0.06198048219737382,3065.153673013232,-4202.877187858733,20,66,-0.03650658063219152
2025-10-08 22:53:26.272951,ma_001,0.09521673381994089,3782.625539735149,3974.6741237517163,81,21,-0.0349249564460658
2025-10-08 22:53:27.350113,vb_001,0.035503167853839036,-8212.729298070812,64.126958042576,61,28,-0.003176229248777175
2025-10-08 22:53:27.350113,ma_001,0.015511313522151038,11679.339587891613,6854.950403770825,12,23,-0.02753735374667079
2025-10-08 22:53:28.364267,vb_001,0.0924773501007705,5252.8615238857965,7234.87850285471,30,72,-0.034602021525889724
2025-10-08 22:53:28.364267,ma_001,0.02366764088337301,16497.599182745165,-960.7272123393564,29,67,-0.034359473388875225
2025-10-08 22:53:29.364801,vb_001,0.04828696531822019,-4251.282458860867,11281.48719998269,52,17,-0.04675858608359062
2025-10-08 22:53:29.364801,ma_001,0.02064034553112112,7678.84560319368,7671.052992103701,41,50,-0.01537015340902912
2025-10-08 22:53:30.367290,vb_001,0.0381582932492369,-1377.2508099018105,-3833.184442909634,93,21,-0.007249741769100357
2025-10-08 22:53:30.367290,ma_001,0.035916027556155375,8075.330937059789,12192.42367586865,84,79,-0.03716253116355658
2025-10-08 22:53:31.370638,vb_001,0.07994062077480295,-5342.969205288862,-3331.7951697704084,38,60,-0.01021297238014579
2025-10-08 22:53:31.370638,ma_001,0.0378241484050586,17433.914624644643,2188.5480752942076,28,45,-0.03763562444503444
2025-10-08 22:53:32.374929,vb_001,0.06517947245829069,5963.241340429588,-2991.784089142493,54,17,-0.033465112921081265
2025-10-08 22:53:32.374929,ma_001,0.04080639883537917,8097.164418820437,11509.20246834169,22,44,-0.014634817561999379
2025-10-08 22:53:33.377645,vb_001,0.08868196835228433,-2702.380731207819,3437.5009983055934,82,55,-0.0468893741312885
2025-10-08 22:53:33.377645,ma_001,0.03025356068351899,5086.01827099054,4750.7813127838635,45,8,-0.0248362765659174
2025-10-08 22:53:34.437901,vb_001,0.047892125738278085,6315.1597950756895,8551.054957353303,60,26,-0.04178367008948178
2025-10-08 22:53:34.437901,ma_001,0.04055275542262524,17156.81103690499,14466.175130599811,75,27,-0.017783037218927066
2025-10-08 22:53:35.455408,vb_001,0.0314699951324641,12615.88204619322,9414.079027794383,89,27,-0.033664024566043754
2025-10-08 22:53:35.455408,ma_001,0.08657401245541255,2002.872717239563,5578.656435219169,24,13,-0.04401262919541235
2025-10-08 22:53:36.816744,vb_001,0.034943443125052445,17809.876990323646,4781.781826490927,58,15,-0.024052251334379778
2025-10-08 22:53:36.816744,ma_001,0.051125518748813485,915.7357777764737,10553.131044134705,72,39,-0.005200830448623774
2025-10-08 22:53:37.951400,vb_001,0.04940260031199312,14359.203877559255,3216.5459016822315,85,20,-0.0323556981093347
2025-10-08 22:53:37.951400,ma_001,0.03700862223027116,-3512.3278545046533,-60.27983029853294,77,60,-0.04252569766943268
2025-10-08 22:53:38.960953,vb_001,0.020384991607161652,19787.1029038715,1874.3396012502744,47,8,-0.03654995393632511
2025-10-08 22:53:38.960953,ma_001,0.05717668847162199,-1491.4137961166325,1639.9836070663532,47,11,-0.029371648751084903
2025-10-08 22:53:39.961410,vb_001,0.06413332404777791,-7477.226106380017,12924.53431399804,39,39,-0.01853362192655133
2025-10-08 22:53:39.961410,ma_001,0.06025422196575007,6543.671800023316,-1760.3464326770068,80,55,-0.049417312252965036
2025-10-08 22:53:40.962407,vb_001,0.06847096653238569,17040.831417226662,994.0284209290321,59,53,-0.02407271289079307
2025-10-08 22:53:40.962407,ma_001,0.09305578054344806,91.60359822259124,-885.0237256463342,59,78,-0.005714438491459986
2025-10-08 22:53:41.966217,vb_001,0.05840575022752768,-7610.360554863472,11838.24891851622,52,16,-0.015358787910435365
2025-10-08 22:53:41.966217,ma_001,0.08866082848005181,15568.422129084607,14302.940137038539,24,24,-0.00714600016099351
2025-10-08 22:53:42.967190,vb_001,0.07969863097153415,1085.2696069810027,7527.659212467328,70,47,-0.0438720426343915
2025-10-08 22:53:42.967190,ma_001,0.057936588677424274,15236.207888570141,-2096.362407542198,73,62,-0.01960503369045108
2025-10-08 22:53:43.971539,vb_001,0.06850523586751346,-7273.541820176662,3943.075889258216,58,31,-0.00784662085416478
2025-10-08 22:53:43.971539,ma_001,0.046449200756261036,-1462.242941044129,5992.647551426757,20,28,-0.04228326481908493
2025-10-08 22:53:45.005119,vb_001,0.07379279797325461,-8375.69124515578,11077.801422071612,70,8,-0.008625915503113375
2025-10-08 22:53:45.005119,ma_001,0.08785661518641401,20.392471641687735,11556.245390155455,43,52,-0.004108655967057687
2025-10-08 22:53:46.043903,vb_001,0.07597893456333532,1614.9958485337356,4271.668813306373,29,69,-0.0011916521677341335
2025-10-08 22:53:46.043903,ma_001,0.038550189809379944,9642.275717841047,12436.826347950228,21,20,-0.020613726131278504
2025-10-08 22:53:47.113876,vb_001,0.08556237946336855,9255.804022055629,-3331.6234313760942,84,78,-0.037295076501472374
2025-10-08 22:53:47.113876,ma_001,0.010661074932392512,13726.895301384975,14445.280729683407,84,45,-0.047262992396699344
2025-10-08 22:53:48.206907,vb_001,0.06612017585430807,7837.2717667668585,9746.99395964196,59,16,-0.021876529781685607
2025-10-08 22:53:48.206907,ma_001,0.028148896221832167,-9279.676580645195,6329.312884546254,72,75,-0.029114313153182678
2025-10-08 22:53:49.207809,vb_001,0.08994369373991776,5723.592828402761,12522.869826208724,64,58,-0.046738010504342536
2025-10-08 22:53:49.207809,ma_001,0.04058116589843992,11634.592406216798,1026.5383881914513,81,39,-0.03510536574035893
2025-10-08 22:53:50.208189,vb_001,0.05244672842142026,13035.859490121176,9852.112995016763,79,46,-0.03665329095433436
2025-10-08 22:53:50.208189,ma_001,0.015096783708436735,-8384.669813551101,12260.478425618032,65,58,-0.03169906751550433
2025-10-08 22:53:51.209591,vb_001,0.09274170578751162,-2541.840175074045,14887.451406596192,53,32,-0.02596585840362943
2025-10-08 22:53:51.209591,ma_001,0.004533387513139919,13213.95183117583,1819.6031431878937,93,66,-0.04654077401483874
2025-10-08 22:53:52.210776,vb_001,0.03309432100483211,-5401.731567664933,-2232.1161942161184,54,47,-0.0070178357829210475
2025-10-08 22:53:52.210776,ma_001,0.01191548552276478,5208.794618491194,1205.5111242478288,91,71,-0.039814442557898226
2025-10-08 22:53:53.217009,vb_001,0.055506279598181996,7293.595688881778,6972.316370150933,50,79,-0.0318875717075843
2025-10-08 22:53:53.217009,ma_001,0.01601095359740291,13730.922019759135,14556.51110301958,85,53,-0.03230198555562828
2025-10-08 22:53:54.217730,vb_001,0.03222169932420865,8263.476096906837,3393.5410484376935,43,25,-0.036581172792635425
2025-10-08 22:53:54.217730,ma_001,0.07485851741778062,5525.586048210285,2309.2751983746166,83,21,-0.0346231315847588
2025-10-08 22:53:55.219689,vb_001,0.0626564842996057,-2763.899563548978,10835.28561824041,31,54,-0.04648736406966243
2025-10-08 22:53:55.219689,ma_001,0.06871318321771745,12723.675092656169,-2502.373104782367,22,48,-0.03136075392202842
2025-10-08 22:53:56.220843,vb_001,0.07102144545437593,4458.677149886316,9812.614602815633,89,75,-0.0017884330882009664
2025-10-08 22:53:56.220843,ma_001,0.03050347790771616,6669.265316587313,-2005.9840418105578,53,66,-0.018541068685237735
2025-10-08 22:53:57.226159,vb_001,0.013424796734175327,10474.54875811018,6304.480516145271,14,73,-0.0030280490693642
2025-10-08 22:53:57.226159,ma_001,0.01473555643921749,-8343.780485258905,12929.389276021986,72,38,-0.014849371898336246
2025-10-08 22:53:58.227461,vb_001,0.016898202574928047,16453.796935374023,5291.948281089031,70,39,-0.006005854459658691
2025-10-08 22:53:58.227461,ma_001,0.06796806472233706,15692.422969785814,13896.42519813708,26,8,-0.0379319974719809
2025-10-08 22:53:59.238367,vb_001,0.005301048701448707,-7888.422634791086,9817.467676483388,51,17,-0.04635308686740045
2025-10-08 22:53:59.238367,ma_001,0.03247738118994386,15237.54042746385,666.6316366793117,99,7,-0.048976484754770205
2025-10-08 22:54:00.286682,vb_001,0.03337567437819813,17681.857145364138,-1829.2194386232372,70,29,-0.028420326176898564
2025-10-08 22:54:00.286682,ma_001,0.05360979700728446,-6750.665819896369,5563.918982684645,65,32,-0.0313383704499236
2025-10-08 22:54:01.287675,vb_001,0.07929406965118892,19598.230299619907,1435.67148444723,35,34,-0.0396334674733959
2025-10-08 22:54:01.287675,ma_001,0.09875743345741089,1519.8417606061848,1028.7773358355798,42,70,-0.03958604849174168
2025-10-08 22:54:02.288300,vb_001,0.01984275050633885,12643.045083230918,-1595.4123127460407,66,55,-0.039430774399964286
2025-10-08 22:54:02.288300,ma_001,0.08677840386451643,18604.72191486783,6919.691015984781,85,60,-0.025643169423945157
2025-10-08 22:54:03.289119,vb_001,0.04031625144599602,-4561.306552891211,5798.551519016364,10,6,-0.020604977413073867
2025-10-08 22:54:03.289119,ma_001,0.0479329585649018,13904.358905635581,-2739.5767698028517,45,31,-0.04307486426796995
2025-10-08 22:54:04.291258,vb_001,0.09869916577281751,-6491.933461187234,10441.46445008355,11,26,-0.018802096681265947
2025-10-08 22:54:04.291258,ma_001,0.09483294713992511,3805.082482108748,-197.8002882324372,13,20,-0.0021182353334217516
2025-10-08 22:54:05.312934,vb_001,0.03760881190667677,9157.621054007945,-3650.8403439068516,17,41,-0.03397226271582783
2025-10-08 22:54:05.312934,ma_001,0.0025106968921799425,6254.556642929159,13979.66041396738,95,45,-0.011711264788407567
2025-10-08 22:54:06.320082,vb_001,0.08106983810501817,3774.9712651264945,317.1768013416695,76,19,-0.01073759962913913
2025-10-08 22:54:06.320082,ma_001,0.06370036531211581,15816.9122694096,-523.4137796843097,77,70,-0.03384360094727449
2025-10-08 22:54:07.333402,vb_001,0.027073630424282527,-2269.3201566563985,536.0077823746142,33,12,-0.015530002500378642
2025-10-08 22:54:07.333402,ma_001,0.011915359545131156,12716.256000230493,8995.800430326633,36,52,-0.04331672474835532
2025-10-08 22:54:08.341930,vb_001,0.056694226081169044,1111.2082536245434,8415.540180027905,36,48,-0.03605749009471976
2025-10-08 22:54:08.341930,ma_001,9.039095615408499e-05,-7986.220821503435,-365.12904438956684,48,63,-0.01236217874940624
2025-10-08 22:54:09.343209,vb_001,0.04607039010928579,7061.204195178845,13620.953623189624,27,19,-0.019512476764042958
2025-10-08 22:54:09.343209,ma_001,0.019889556735905957,2611.7627227932935,4257.18761442719,26,63,-0.0259191441488855
2025-10-08 22:54:10.345485,vb_001,0.007937802854851418,-918.0419882746155,145.70475362795332,59,54,-0.04473139367415408
2025-10-08 22:54:10.345485,ma_001,0.00011764346153475547,-5618.783094929911,-4309.8644891516515,72,7,-0.011626713462079614
2025-10-08 22:54:11.358177,vb_001,0.011995024781285014,2611.3360140756995,11413.95656201195,22,40,-0.03518882603957918
2025-10-08 22:54:11.358177,ma_001,0.039296321809469716,-1867.8104085012728,-1879.1018929248548,89,44,-0.047853320083080235
2025-10-08 22:54:12.379810,vb_001,0.06958876748547586,-8286.698082918783,10097.403385772006,45,40,-0.002293607997554112
2025-10-08 22:54:12.379810,ma_001,0.0832931330237737,15529.669877270218,-1574.563906380211,12,60,-0.001734047761557292
2025-10-08 22:54:13.417210,vb_001,0.020635850835009118,13909.759715753782,2371.1399410637086,79,69,-0.035013173537711946
2025-10-08 22:54:13.417210,ma_001,0.02826737559317677,19159.232099948436,2545.0087413443453,44,71,-0.023196829715837558
2025-10-08 22:54:14.473273,vb_001,0.05451788449225534,3956.1608751385265,-4016.4259689896876,60,19,-0.045677340070885225
2025-10-08 22:54:14.473273,ma_001,0.04738897540373324,8816.230156033933,13727.913006601266,84,56,-0.02640976870465921
2025-10-08 22:54:15.474502,vb_001,0.08175900644813369,-939.668339519596,14116.591949882415,86,32,-0.025103526798364795
2025-10-08 22:54:15.474502,ma_001,0.013152120759539476,-7686.379440488858,11188.377852480915,59,41,-0.03458560152433546
2025-10-08 22:54:16.489280,vb_001,0.0056055213030410615,7584.278114704193,-2716.9146529814593,54,48,-0.02941821083391377
2025-10-08 22:54:16.489280,ma_001,0.024816173262227226,-5370.9360947437535,2854.346291392604,84,26,-0.040404483695105714
2025-10-08 22:54:17.491272,vb_001,0.01356805304464167,7120.323841580153,3502.605409357766,29,21,-0.021906695094089275
2025-10-08 22:54:17.491272,ma_001,0.06110026291955598,18474.162594221263,3348.7499901401206,61,19,-0.02899245275989117
2025-10-08 22:54:18.603308,vb_001,0.03327567034865574,-4340.137644137868,13406.370841324831,72,36,-0.003971963775886218
2025-10-08 22:54:18.603308,ma_001,0.007019312272313283,8418.611313635898,-3714.335565882869,29,10,-0.036174200507764986
2025-10-08 22:54:19.611361,vb_001,0.05931807116131846,-3447.97448292015,46.88775866787546,27,17,-0.002237501472670822
2025-10-08 22:54:19.611361,ma_001,0.08232489070171821,4306.202410869824,7444.576950301882,50,49,-0.03869481415504185
2025-10-08 22:54:20.614953,vb_001,0.038834977268061954,-8081.8280255016125,2251.6946858542487,87,72,-0.028795936536658406
2025-10-08 22:54:20.614953,ma_001,0.06401414115392516,12551.720700631551,-101.01966432186418,41,44,-0.04998711791374733
2025-10-08 22:54:21.615685,vb_001,0.08851246652276434,12309.291308966818,5920.8045895920295,66,50,-0.03724646871038903
2025-10-08 22:54:21.615685,ma_001,0.06567439605380733,-3525.4508942874245,7778.020079070358,79,42,-0.00783668950372745
2025-10-08 22:54:22.616533,vb_001,0.07700955841344607,-7961.790738092435,9839.729171583198,71,20,-0.009082924978700127
2025-10-08 22:54:22.616533,ma_001,0.0510832328136328,7602.2187066306,10967.30552654325,37,25,-0.004298417365896881
2025-10-08 22:54:23.621433,vb_001,0.09072137158101348,6113.827615615781,12045.14319523727,34,8,-0.02097409071920088
2025-10-08 22:54:23.621433,ma_001,0.07247981106243194,-4642.718152605654,-3656.861831075289,65,20,-0.014564219543670175
2025-10-08 22:54:24.622642,vb_001,0.08528339899588239,-2204.019848686674,6380.740175304136,22,59,-0.021064239381863376
2025-10-08 22:54:24.622642,ma_001,0.09371710890340446,-6912.09710183762,8642.068491617263,18,51,-0.00395905053802683
2025-10-08 22:54:25.624158,vb_001,0.06299712273647161,17712.71855522079,11176.768508469819,46,6,-0.021141118710334666
2025-10-08 22:54:25.624158,ma_001,0.0807021268926595,2539.108059392758,3876.8670998098623,24,26,-0.03963695458500406
2025-10-08 22:54:26.625131,vb_001,0.032219890877206815,2394.0921076377017,777.0888504089353,83,53,-0.0007381999265775943
2025-10-08 22:54:26.625131,ma_001,0.08933074697808875,15176.46181839793,-1011.0734750244155,23,70,-0.0167502567035428
2025-10-08 22:54:27.647788,vb_001,0.03130920950216337,19268.309985094333,-4847.281143965021,53,16,-0.0241909329711021
2025-10-08 22:54:27.647788,ma_001,0.045475803784255156,10246.010716794153,-4101.545046069584,92,53,-0.014681538545590907
2025-10-08 22:54:28.654605,vb_001,0.016461063588053017,6165.501217086423,9067.798553745659,93,27,-0.039173122456058626
2025-10-08 22:54:28.654605,ma_001,0.025691838435835404,-9789.515943665498,121.86702257073011,22,36,-0.030615023021813792
2025-10-08 22:54:29.741342,vb_001,0.00965426849810963,-3309.0593441939927,-1935.2886210860174,79,69,-0.031890394960795265
2025-10-08 22:54:29.741342,ma_001,0.006946574280497386,13765.449543925577,2744.610374805612,44,13,-0.02554622645296862
2025-10-08 22:54:30.742152,vb_001,0.012682932983451934,-1376.4476794096463,12587.192722548014,13,21,-0.03718992901398062
2025-10-08 22:54:30.742152,ma_001,0.03782388607559161,-8727.972575120539,12649.756893110101,52,19,-0.021537279988884453
2025-10-08 22:54:31.743910,vb_001,0.00014919692179323765,-2500.3496976804163,2479.298812785367,96,25,-0.043391765751347275
2025-10-08 22:54:31.743910,ma_001,0.08752212153281957,7560.936502498305,13566.524447262153,96,63,-0.02045812684238107
2025-10-08 22:54:32.744748,vb_001,0.005315144616976442,10661.24313081264,-3204.423998274293,11,71,-0.016116774576944402
2025-10-08 22:54:32.744748,ma_001,0.03138870769747592,-1159.5100019683978,12644.895559226577,51,70,-0.016749572592053612
2025-10-08 22:54:33.747520,vb_001,0.024919624671554532,13210.024500074367,-461.95465386968954,41,42,-0.01920422893307018
2025-10-08 22:54:33.747520,ma_001,0.003153591075547291,5175.964181571195,12333.10606032388,95,12,-0.04578405825757614
2025-10-08 22:54:34.819249,vb_001,0.037252897113101584,15964.449019775919,4024.2098537689017,90,45,-0.040938351305917886
2025-10-08 22:54:34.819249,ma_001,0.07700990011768381,-4886.1291446549,2681.6739586579415,72,18,-0.017450321584934446
2025-10-08 22:54:35.821974,vb_001,0.02999648990832937,5225.334659169715,3395.8080849606795,98,44,-0.008589349798972565
2025-10-08 22:54:35.821974,ma_001,0.00490783948190493,7728.99107916385,14254.967473689623,73,69,-0.029863864677924037
2025-10-08 22:54:36.823040,vb_001,0.06328389758772976,6496.288233250274,-1115.2106837033848,66,60,-0.01990576185735995
2025-10-08 22:54:36.823040,ma_001,0.0540273377815788,18889.396915735437,9602.970568143122,88,32,-0.015217287176512793
2025-10-08 22:54:37.824844,vb_001,0.014702887957958856,14064.273949824536,3886.4337829911456,19,8,-0.020370130294283213
2025-10-08 22:54:37.824844,ma_001,0.09742122868982103,17655.695858559877,8476.977458074743,47,27,-0.024250947761277987
2025-10-08 22:54:38.899830,vb_001,0.0070393684317701655,4869.721023746426,-3969.0824774894672,57,75,-0.04461583101003419
2025-10-08 22:54:38.899830,ma_001,0.08456036013700129,8025.811340690114,9221.04113829088,61,32,-0.018559257066616187
2025-10-08 22:54:39.912922,vb_001,0.033747899299264375,-8004.688488123636,10413.698563700089,15,8,-0.02232383434184164
2025-10-08 22:54:39.912922,ma_001,0.08504093305406872,5538.64072802066,946.0248280133501,40,6,-0.0005822610082314231
2025-10-08 22:54:40.950766,vb_001,0.023958161734515284,16418.305045697805,-900.975279502718,84,16,-0.007170601635841045
2025-10-08 22:54:40.950766,ma_001,0.015160035871542965,19788.36740392857,-3034.3568758269603,54,25,-0.022246471276867075
2025-10-08 22:54:42.088897,vb_001,0.08155988949527963,15548.373273745048,6773.8409301075335,47,17,-0.020073458728649147
2025-10-08 22:54:42.088897,ma_001,0.035444086320344015,14520.309406494394,-852.2369745977867,63,76,-0.006206816615265648
2025-10-08 22:54:43.313041,vb_001,0.02601197969397008,-4209.813323609426,5660.313910713321,50,57,-0.02687670716173415
2025-10-08 22:54:43.313041,ma_001,0.022528975906031503,-9140.495061036103,702.3802097652324,83,24,-0.022899588127497962
2025-10-08 22:54:44.313669,vb_001,0.03344572867933826,1491.3712927657634,7788.108213843041,61,43,-0.021134777935309646
2025-10-08 22:54:44.313669,ma_001,0.09406908206021446,-6011.0345666928515,3829.5830109153103,95,10,-0.026925141151849654
2025-10-08 22:54:45.318321,vb_001,0.06736352388506543,17818.082384073256,-3544.1942326769695,47,44,-0.00400806531071958
2025-10-08 22:54:45.318321,ma_001,0.01862332651777762,-9679.900948763132,3215.513585237655,33,21,-0.047909287924248936
2025-10-08 22:54:46.318728,vb_001,0.0002934611165950063,11368.013419872972,11995.373505265223,73,28,-0.0011892244080182052
2025-10-08 22:54:46.318728,ma_001,0.010963322777359553,10192.1426789063,-3928.3137345018895,44,23,-0.03592013253158476
2025-10-08 22:54:47.338367,vb_001,0.02734157702393918,-6144.623962307241,-2762.451838800095,58,30,-0.01705755038435653
2025-10-08 22:54:47.338367,ma_001,0.007314525700761587,1180.1909835461029,11363.854961865249,99,54,-0.024590232895086175
2025-10-08 22:54:48.339510,vb_001,0.025770373864336327,1778.1216351503372,9288.37743965824,38,39,-0.01518269866462433
2025-10-08 22:54:48.339510,ma_001,0.07191998776614392,9876.249932611183,1925.4554750294783,12,46,-0.0028656146642100574
2025-10-08 22:54:49.340097,vb_001,0.03117048932776828,-5654.295971696886,5506.709672542711,27,13,-0.0023021258765867705
2025-10-08 22:54:49.340097,ma_001,0.06699308891579502,7386.287632071519,14705.180493723434,58,45,-0.035190667316129444
2025-10-08 22:54:50.344479,vb_001,0.07808700433133021,-7187.667541408364,10959.206168995357,18,17,-0.03164154536228426
2025-10-08 22:54:50.344479,ma_001,0.05846513859335048,18596.155690355157,4215.09768623224,91,6,-0.009259210040791936
2025-10-08 22:54:51.353101,vb_001,0.08525739726983124,5104.651888499533,12948.454370636446,25,26,-0.04639895691025705
2025-10-08 22:54:51.353101,ma_001,0.03181061508554093,2208.588449301038,-4337.3735801236335,30,42,-0.02415528111714779
2025-10-08 22:54:52.359943,vb_001,0.04389449262447614,7877.763502280552,11259.593601697952,74,58,-0.024027978422955
2025-10-08 22:54:52.359943,ma_001,0.08698975552233973,13480.74523941944,4332.738174741195,77,24,-0.03257431772944503
2025-10-08 22:54:53.360435,vb_001,0.043839843257290394,-4315.098137837616,13949.264408363477,99,14,-0.013267074001719614
2025-10-08 22:54:53.360435,ma_001,0.09270620259721421,4829.934787254551,6179.874273787855,19,38,-0.03379331838654247
2025-10-08 22:54:54.361173,vb_001,0.014157060504973451,15235.210992938923,6442.3288356844805,73,14,-0.027273069484202613
2025-10-08 22:54:54.361173,ma_001,0.08214808065341068,17147.96146827298,5830.5204629907,77,69,-0.036012934298227134
2025-10-08 22:54:55.370518,vb_001,0.08651505004457766,16054.275136670007,10791.694617497305,28,31,-0.010396578929514198
2025-10-08 22:54:55.370518,ma_001,0.03807574627439018,8335.289023556215,14698.194192420462,39,12,-0.013569228499006068
2025-10-08 22:54:56.371929,vb_001,0.06967562116700209,12378.3283597595,9670.760554573828,28,29,-0.007127813193162913
2025-10-08 22:54:56.371929,ma_001,0.06263152052847902,14726.784836394294,7383.6729930781385,22,20,-0.0041135416903683095
2025-10-08 22:54:57.382618,vb_001,0.07212377945735697,-8400.664335199734,14987.017281552657,31,56,-0.039617752053319015
2025-10-08 22:54:57.382618,ma_001,0.03869576395469191,12485.115275659777,-3118.404815441125,51,30,-0.04380719286308252
2025-10-08 22:54:58.385452,vb_001,0.002964260408241426,4365.287858224923,-1537.5743872146886,83,35,-0.024412486650216083
2025-10-08 22:54:58.385452,ma_001,0.015144016088264746,-2528.6784427478715,10288.524422328846,52,54,-0.03575800883127171
2025-10-08 22:54:59.386228,vb_001,0.05177528184001774,-8282.997111561124,13264.275100985713,64,29,-0.03210016573126265
