timestamp,symbol,price,volume,bid,ask,high_24h,low_24h,change_24h
2025-10-08 22:53:07.478873,KRW-ETH,49837008.98833643,123.74481916541188,49787171.97934809,49886845.99732476,50833749.16810316,48840268.8085697,-0.04497497240991826
2025-10-08 22:53:07.478873,KRW-XRP,50031485.65245821,793.9942657812782,49981454.16680575,50081517.13811067,51032115.36550738,49030855.93940905,0.03552610684122906
2025-10-08 22:53:08.517050,KRW-BTC,50076833.37838441,649.9225685942439,50026756.54500603,50126910.21176279,51078370.045952104,49075296.71081672,-0.02383793777622909
2025-10-08 22:53:08.517050,KRW-ETH,49804907.75982174,718.5727828422108,49755102.85206192,49854712.66758156,50801005.91501818,48808809.60462531,-0.023319281848023912
2025-10-08 22:53:08.517050,KRW-XRP,50106612.48605275,375.42303325938747,50056505.8735667,50156719.0985388,51108744.73577381,49104480.236331694,0.04342632492528088
2025-10-08 22:53:09.571424,KRW-BTC,50109299.33767614,181.79689145154538,50059190.03833846,50159408.63701381,51111485.32442966,49107113.350922614,0.031436725731901496
2025-10-08 22:53:09.571424,KRW-ETH,49825549.552097164,655.338819832211,49775724.002545066,49875375.101649255,50822060.54313911,48829038.56105522,-0.04677383729396102
2025-10-08 22:53:09.571424,KRW-XRP,50079340.685394034,557.8318011398887,50029261.34470864,50129420.026079424,51080927.499101914,49077753.87168615,0.001672542233015606
2025-10-08 22:53:10.620518,KRW-BTC,50107572.234923735,571.2051974941678,50057464.662688814,50157679.80715866,51109723.67962221,49105420.79022526,-0.03383868720113706
2025-10-08 22:53:10.620518,KRW-ETH,49885349.759277314,739.6520875713683,49835464.40951803,49935235.10903659,50883056.75446286,48887642.76409177,0.02438588371008936
2025-10-08 22:53:10.620518,KRW-XRP,50164541.095536955,124.2153335918523,50114376.554441415,50214705.63663249,51167831.91744769,49161250.273626216,-0.027170358610207203
2025-10-08 22:53:11.662867,KRW-BTC,50116594.92107068,380.83190798863905,50066478.32614961,50166711.51599175,51118926.819492094,49114263.022649266,-0.023877011665763614
2025-10-08 22:53:11.662867,KRW-ETH,49860351.8858544,838.8972838688506,49810491.533968545,49910212.23774025,50857558.92357149,48863144.84813731,-0.031665979086587116
2025-10-08 22:53:11.662867,KRW-XRP,50122944.118415184,785.5693459192327,50072821.17429677,50173067.062533595,51125403.00078349,49120485.23604688,0.04983975289130045
2025-10-08 22:53:12.664953,KRW-BTC,50146433.61233676,380.49774303990347,50096287.17872442,50196580.045949094,51149362.2845835,49143504.94009002,-0.015143459169397903
2025-10-08 22:53:12.664953,KRW-ETH,49755717.08686046,687.1561019912217,49705961.369773604,49805472.803947315,50750831.428597674,48760602.74512325,0.03450032775855531
2025-10-08 22:53:12.664953,KRW-XRP,50160627.4438337,470.0468969891893,50110466.816389866,50210788.07127753,51163839.992710374,49157414.89495703,0.04969043533817678
2025-10-08 22:53:13.730940,KRW-BTC,50167496.51183304,600.4282954005672,50117329.01532121,50217664.00834487,51170846.4420697,49164146.58159638,-0.0026861730370408704
2025-10-08 22:53:13.730940,KRW-ETH,49768941.1164705,369.36138976238624,49719172.17535403,49818710.05758697,50764319.93879991,48773562.29414109,0.012094694858863685
2025-10-08 22:53:13.730940,KRW-XRP,50112521.07564241,528.0704899161772,50062408.55456676,50162633.59671804,51114771.49715526,49110270.65412956,-0.029504909532623136
2025-10-08 22:53:14.737939,KRW-BTC,50176672.682632916,583.9715400524435,50126496.00995028,50226849.35531554,51180206.13628557,49173139.22898026,-0.04379944614284085
2025-10-08 22:53:14.737939,KRW-ETH,49849130.17175073,657.9452482271133,49799281.04157898,49898979.30192248,50846112.77518575,48852147.568315715,0.04852579038176748
2025-10-08 22:53:14.737939,KRW-XRP,50072599.52771376,485.772033401927,50022526.928186044,50122672.12724147,51074051.518268034,49071147.53715949,-0.046129390819024264
2025-10-08 22:53:15.739313,KRW-BTC,50259338.812308855,164.31826112306138,50209079.47349655,50309598.15112116,51264525.58855503,49254152.03606268,-0.042571948890987824
2025-10-08 22:53:15.739313,KRW-ETH,49832098.80545956,842.3321026813014,49782266.7066541,49881930.90426502,50828740.78156875,48835456.82935037,-0.037402576350121675
2025-10-08 22:53:15.739313,KRW-XRP,50102253.477390416,652.8115535689418,50052151.22391303,50152355.7308678,51104298.546938226,49100208.40784261,0.030070716777427134
2025-10-08 22:53:16.746830,KRW-BTC,50218079.234559335,484.18414921696234,50167861.15532477,50268297.31379389,51222440.819250524,49213717.649868146,-0.03313117159439449
2025-10-08 22:53:16.746830,KRW-ETH,49772840.7445149,170.40395371690425,49723067.90377038,49822613.58525941,50768297.55940519,48777383.9296246,0.0058306193010333116
2025-10-08 22:53:16.746830,KRW-XRP,50131487.576708406,978.711569217773,50081356.0891317,50181619.06428511,51134117.32824258,49128857.825174235,0.041203794709938804
2025-10-08 22:53:17.962982,KRW-BTC,50274919.50288732,835.394958943275,50224644.58338444,50325194.42239021,51280417.89294507,49269421.11282957,-0.04975329147543387
2025-10-08 22:53:17.962982,KRW-ETH,49842051.983381316,674.2852143189804,49792209.93139794,49891894.035364695,50838893.023048945,48845210.94371369,-0.030987419796769868
2025-10-08 22:53:17.962982,KRW-XRP,50135975.26617108,784.4692308395471,50085839.29090491,50186111.24143725,51138694.77149451,49133255.76084766,-0.038157180485825885
2025-10-08 22:53:19.002535,KRW-BTC,50318605.56480073,655.5405240887561,50268286.95923593,50368924.17036553,51324977.676096745,49312233.45350472,-0.028609954901086365
2025-10-08 22:53:19.002535,KRW-ETH,49748421.413420096,317.44232366424967,49698672.992006674,49798169.83483351,50743389.8416885,48753452.98515169,-0.011815299712521599
2025-10-08 22:53:19.002535,KRW-XRP,50139364.259676225,978.6098837320997,50089224.89541655,50189503.62393589,51142151.54486975,49136576.9744827,-0.045646018968138996
2025-10-08 22:53:20.101978,KRW-BTC,50327236.60561852,883.7309336948242,50276909.3690129,50377563.842224136,51333781.33773089,49320691.87350615,0.011119915260832627
2025-10-08 22:53:20.101978,KRW-ETH,49743352.152992286,516.8735972942948,49693608.80083929,49793095.505145274,50738219.196052134,48748485.10993244,0.015501592945293796
2025-10-08 22:53:20.101978,KRW-XRP,50144799.62913159,664.0922177308408,50094654.82950246,50194944.42876072,51147695.62171423,49141903.63654896,-0.002949947276096432
2025-10-08 22:53:21.110956,KRW-BTC,50327494.54446669,647.8007335426203,50277167.04992222,50377822.03901115,51334044.43535602,49320944.65357736,-0.006031202732734976
2025-10-08 22:53:21.110956,KRW-ETH,49785927.93281478,788.3754449524201,49736142.00488196,49835713.86074758,50781646.491471075,48790209.37415848,0.03311663592564046
2025-10-08 22:53:21.110956,KRW-XRP,50125782.53133283,630.9140550211579,50075656.74880149,50175908.31386416,51128298.18195949,49123266.88070617,0.010961917263000442
2025-10-08 22:53:22.175300,KRW-BTC,50322114.19691326,765.6564225995115,50271792.082716346,50372436.31111016,51328556.48085152,49315671.91297499,-0.013100381395845108
2025-10-08 22:53:22.175300,KRW-ETH,49784764.97870854,294.1116571589506,49734980.213729836,49834549.74368724,50780460.27828272,48789069.67913437,0.006021028895142576
2025-10-08 22:53:22.175300,KRW-XRP,50057082.33796372,805.491150329044,50007025.25562576,50107139.42030168,51058223.984722994,49055940.69120445,-0.0030677922718537545
2025-10-08 22:53:23.214806,KRW-BTC,50253064.9733513,842.2888730683874,50202811.908377945,50303318.03832465,51258126.27281833,49248003.67388427,-0.001508176296554621
2025-10-08 22:53:23.214806,KRW-ETH,49863711.10355948,330.87849970049064,49813847.39245592,49913574.81466303,50860985.32563067,48866436.881488286,0.005023377165200724
2025-10-08 22:53:23.214806,KRW-XRP,49976469.07446691,896.1716282669195,49926492.60539244,50026445.543541364,50975998.45595624,48976939.69297757,0.02314405968002925
2025-10-08 22:53:24.216126,KRW-BTC,50246622.66219904,662.0748604607152,50196376.03953684,50296869.28486124,51251555.11544302,49241690.208955064,-0.024731545339725092
2025-10-08 22:53:24.216126,KRW-ETH,49831267.73547626,785.9589086321539,49781436.46774079,49881099.00321174,50827893.09018579,48834642.380766734,0.011544499150232368
2025-10-08 22:53:24.216126,KRW-XRP,49970591.37659982,693.1374723669692,49920620.785223216,50020561.96797641,50970003.20413182,48971179.54906782,0.027302317070363402
2025-10-08 22:53:25.222256,KRW-BTC,50251586.85175789,222.11633744039068,50201335.26490613,50301838.438609645,51256618.58879305,49246555.114722736,0.01471976628148236
2025-10-08 22:53:25.222256,KRW-ETH,49871459.381554365,324.42460741522837,49821587.92217281,49921330.840935916,50868888.56918545,48874030.19392328,-0.04040494307929309
2025-10-08 22:53:25.222256,KRW-XRP,49969882.724639006,113.43641438934263,49919912.84191436,50019852.60736364,50969280.37913179,48970485.070146225,-0.0388216680993218
2025-10-08 22:53:26.272863,KRW-BTC,50231332.49995237,723.2771596704466,50181101.16745242,50281563.83245231,51235959.14995141,49226705.84995332,0.0009145194004478233
2025-10-08 22:53:26.272863,KRW-ETH,49843781.1175903,914.4714674760875,49793937.33647271,49893624.89870789,50840656.73994211,48846905.49523849,-0.0024272541204185677
2025-10-08 22:53:26.272863,KRW-XRP,50038262.8185339,983.9610216948931,49988224.55571536,50088301.08135243,51039028.074904576,49037497.56216322,-0.0430542936702121
2025-10-08 22:53:27.349995,KRW-BTC,50283243.21942298,680.634197315776,50232959.97620356,50333526.4626424,51288908.08381144,49277578.35503452,-0.038293528235240376
2025-10-08 22:53:27.349995,KRW-ETH,49846897.6265859,555.8825149204656,49797050.728959315,49896744.52421248,50843835.57911762,48849959.67405418,-0.037110232412408156
2025-10-08 22:53:27.349995,KRW-XRP,50080956.26977268,990.3400830831735,50030875.31350291,50131037.22604245,51082575.39516813,49079337.144377224,-0.013497224218108485
2025-10-08 22:53:28.363993,KRW-BTC,50362931.299248524,810.3490537575806,50312568.36794928,50413294.23054776,51370189.9252335,49355672.67326355,-0.024409224747465097
2025-10-08 22:53:28.363993,KRW-ETH,49860049.45808982,471.3434884774477,49810189.408631735,49909909.50754791,50857250.44725162,48862848.468928024,-0.015453180479724972
2025-10-08 22:53:28.363993,KRW-XRP,50095119.071077846,429.70907226220584,50045023.952006765,50145214.19014892,51097021.452499405,49093216.68965629,-0.00917438881279177
2025-10-08 22:53:29.364702,KRW-BTC,50380086.09603616,935.4641628482146,50329706.009940125,50430466.18213219,51387687.81795688,49372484.37411544,-4.03004262540807e-05
2025-10-08 22:53:29.364702,KRW-ETH,49919657.18718436,127.07609793736614,49869737.52999718,49969576.84437154,50918050.33092805,48921264.04344068,-0.037642159343397055
2025-10-08 22:53:29.364702,KRW-XRP,50067506.73287284,603.1928585397707,50017439.22613996,50117574.2396057,51068856.867530294,49066156.59821538,0.01795206839037697
2025-10-08 22:53:30.366977,KRW-BTC,50455212.353748806,616.7864016580235,50404757.141395055,50505667.56610255,51464316.60082378,49446108.10667383,-0.02956997285529102
2025-10-08 22:53:30.366977,KRW-ETH,49887410.65321201,393.46462272735016,49837523.2425588,49937298.063865215,50885158.86627625,48889662.44014777,0.011369830884543644
2025-10-08 22:53:30.366977,KRW-XRP,50096856.51319473,119.08628142451063,50046759.65668154,50146953.36970792,51098793.64345863,49094919.38293084,0.02927861454800719
2025-10-08 22:53:31.370508,KRW-BTC,50436455.4255179,456.72793884430604,50386018.970092386,50486891.88094342,51445184.53402826,49427726.31700754,0.03437952581161313
2025-10-08 22:53:31.370508,KRW-ETH,49851255.2060595,142.85897314944012,49801403.950853445,49901106.46126556,50848280.310180694,48854230.10193831,0.006508766185971737
2025-10-08 22:53:31.370508,KRW-XRP,50162883.62393231,226.49255251082815,50112720.740308374,50213046.50755624,51166141.296410955,49159625.95145366,0.04604145920484326
2025-10-08 22:53:32.371911,KRW-BTC,50421583.03262454,675.7070305063511,50371161.44959192,50472004.61565716,51430014.69327703,49413151.371972054,-0.015374976838181419
2025-10-08 22:53:32.371911,KRW-ETH,49871526.32329896,628.0781285996281,49821654.796975665,49921397.84962226,50868956.84976494,48874095.79683298,0.0030440222334700354
2025-10-08 22:53:32.371911,KRW-XRP,50107738.227990605,817.7893546004345,50057630.48976261,50157845.96621859,51109892.99255042,49105583.46343079,0.006228365710405637
2025-10-08 22:53:33.377530,KRW-BTC,50377424.37022459,443.8597681679912,50327046.945854366,50427801.79459481,51384972.85762908,49369875.88282009,0.027413721773272393
2025-10-08 22:53:33.377530,KRW-ETH,49904922.39012096,941.7679527344447,49855017.46773084,49954827.31251108,50903020.83792338,48906823.942318544,0.019475055543545533
2025-10-08 22:53:33.377530,KRW-XRP,50063300.7643216,154.93198516663492,50013237.46355728,50113364.06508592,51064566.77960803,49062034.74903517,0.043863769293253724
2025-10-08 22:53:34.437409,KRW-BTC,50385322.51053423,123.55559242043674,50334937.188023694,50435707.83304475,51393028.96074491,49377616.060323544,-0.014953644854970097
2025-10-08 22:53:34.437409,KRW-ETH,50025771.7727489,661.722396469722,49975746.00097615,50075797.544521645,51026287.20820388,49025256.33729392,0.002124650921611161
2025-10-08 22:53:34.437409,KRW-XRP,50101497.21553763,913.1130195822528,50051395.71832209,50151598.71275316,51103527.159848385,49099467.271226875,-0.004778556512476183
2025-10-08 22:53:35.449539,KRW-BTC,50403969.607665434,327.2869406097111,50353565.63805777,50454373.57727309,51412048.99981874,49395890.21551213,-0.018639127381849196
2025-10-08 22:53:35.449539,KRW-ETH,50003032.48706685,828.3761195727607,49953029.454579785,50053035.519553915,51003093.13680819,49002971.83732551,0.04005472666467223
2025-10-08 22:53:35.449539,KRW-XRP,50145092.100801535,802.9258158691559,50094947.008700736,50195237.192902334,51147993.94281757,49142190.2587855,0.03303490271849391
2025-10-08 22:53:36.816597,KRW-BTC,50353901.78131221,599.6058315316109,50303547.8795309,50404255.68309352,51360979.81693846,49346823.745685965,-0.04058346639860743
2025-10-08 22:53:36.816597,KRW-ETH,50048675.5126418,771.6658443249366,49998626.83712916,50098724.18815444,51049649.022894636,49047702.00238897,-0.03201066204925311
2025-10-08 22:53:36.816597,KRW-XRP,50161313.295313954,150.6422094179608,50111151.98201864,50211474.60860926,51164539.561220236,49158087.02940767,0.011646139705236772
2025-10-08 22:53:37.950414,KRW-BTC,50332255.71651794,424.77225707047035,50281923.46080142,50382587.97223445,51338900.8308483,49325610.60218758,-0.022600796329153097
2025-10-08 22:53:37.950414,KRW-ETH,50026774.27870474,746.3246400778573,49976747.50442603,50076801.05298344,51027309.76427884,49026238.79313064,-0.04563285545587645
2025-10-08 22:53:37.950414,KRW-XRP,50216226.90987429,513.2511174143399,50166010.682964414,50266443.13678416,51220551.44807178,49211902.3716768,0.02383784465765923
2025-10-08 22:53:38.960796,KRW-BTC,50336058.3034299,170.29324166434822,50285722.24512647,50386394.361733325,51342779.4694985,49329337.1373613,-0.03450765032887585
2025-10-08 22:53:38.960796,KRW-ETH,49974231.555835254,746.524540510408,49924257.32427942,50024205.78739108,50973716.18695196,48974746.92471855,-0.013567902808014676
2025-10-08 22:53:38.960796,KRW-XRP,50244565.836600855,460.33620120629115,50194321.270764254,50294810.40243745,51249457.153332874,49239674.519868836,-0.049781230299193194
2025-10-08 22:53:39.961311,KRW-BTC,50431237.27190854,603.5774682147983,50380806.03463663,50481668.50918044,51439862.01734671,49422612.52647036,-0.03177098910216589
2025-10-08 22:53:39.961311,KRW-ETH,50034988.97662776,344.59447892831145,49984953.98765113,50085023.96560438,51035688.75616032,49034289.1970952,0.01826620543177461
2025-10-08 22:53:39.961311,KRW-XRP,50194258.53207841,614.4159581010056,50144064.27354633,50244452.79061048,51198143.70271998,49190373.36143684,0.0014401608411232086
2025-10-08 22:53:40.962304,KRW-BTC,50487027.49797293,967.762303876432,50436540.47047496,50537514.5254709,51496768.04793239,49477286.94801347,-0.04501432393984797
2025-10-08 22:53:40.962304,KRW-ETH,49890112.13807874,944.1382219436393,49840222.025940664,49940002.25021681,50887914.38084032,48892309.89531717,0.04226043230935238
2025-10-08 22:53:40.962304,KRW-XRP,50249854.75061232,449.9173529433153,50199604.89586171,50300104.60536292,51254851.845624566,49244857.65560007,0.021981841411245387
2025-10-08 22:53:41.966049,KRW-BTC,50444234.345790885,876.6021879958641,50393790.11144509,50494678.58013667,51453119.03270671,49435349.65887506,0.02903369087409663
2025-10-08 22:53:41.966049,KRW-ETH,49915971.47363484,689.1276166768916,49866055.502161205,49965887.445108466,50914290.90310754,48917652.04416214,-0.026583519259344282
2025-10-08 22:53:41.966049,KRW-XRP,50333312.08618667,836.6551408330681,50282978.77410048,50383645.39827285,51339978.3279104,49326645.84446294,-4.1024159428068585e-05
2025-10-08 22:53:42.967055,KRW-BTC,50446977.94066729,275.24472068700754,50396530.96272662,50497424.91860795,51455917.499480635,49438038.38185394,0.020374940982063744
2025-10-08 22:53:42.967055,KRW-ETH,49918905.75680558,256.61400204654035,49868986.85104877,49968824.66256238,50917283.871941686,48920527.64166947,0.038838578941506274
2025-10-08 22:53:42.967055,KRW-XRP,50351090.87132928,408.55118886287875,50300739.78045795,50401441.962200604,51358112.68875586,49344069.05390269,-0.03705958463225161
2025-10-08 22:53:43.971406,KRW-BTC,50472672.35825715,760.8277186410805,50422199.68589889,50523145.030615404,51482125.8054223,49463218.911092006,-0.007373931614546192
2025-10-08 22:53:43.971406,KRW-ETH,49950977.36610671,146.82873092351264,49901026.38874061,50000928.343472816,50949996.91342884,48951957.81878458,-0.03997877946569076
2025-10-08 22:53:43.971406,KRW-XRP,50339559.59235963,558.5680808463787,50289220.03276727,50389899.15195198,51346350.78420682,49332768.40051244,-0.0287885510411557
2025-10-08 22:53:45.004949,KRW-BTC,50427965.855927385,655.138462636092,50377537.89007146,50478393.821783304,51436525.17304593,49419406.53880884,0.0029341248057820693
2025-10-08 22:53:45.004949,KRW-ETH,50001176.61788636,319.72157439196087,49951175.441268474,50051177.79450424,51001200.15024409,49001153.08552863,0.04611362271028234
2025-10-08 22:53:45.004949,KRW-XRP,50335519.457504235,983.6124410706582,50285183.93804673,50385854.97696173,51342229.84665432,49328809.06835415,-0.004445553370221941
2025-10-08 22:53:46.043740,KRW-BTC,50419408.54182023,656.612556657691,50368989.13327841,50469827.95036204,51427796.71265663,49411020.370983824,-0.036263557301617656
2025-10-08 22:53:46.043740,KRW-ETH,50023478.65058465,354.480124380834,49973455.17193407,50073502.12923523,51023948.22359635,49023009.07757296,0.0469597831089619
2025-10-08 22:53:46.043740,KRW-XRP,50357143.4991563,984.703724288283,50306786.355657145,50407500.642655455,51364286.36913943,49350000.629173175,-0.04983427370225191
2025-10-08 22:53:47.113735,KRW-BTC,50457271.6165833,778.0070070927576,50406814.34496672,50507728.88819988,51466417.04891497,49448126.184251636,0.024396066553817847
2025-10-08 22:53:47.113735,KRW-ETH,49979944.84474433,108.12407029936409,49929964.89989959,50029924.78958907,50979543.74163922,48980345.947849445,0.02687473552377581
2025-10-08 22:53:47.113735,KRW-XRP,50251881.36133164,338.07946393590794,50201629.47997031,50302133.24269297,51256918.98855828,49246843.734105006,0.01424402858476606
2025-10-08 22:53:48.206787,KRW-BTC,50483884.519630685,566.4680333132492,50433400.635111056,50534368.40415031,51493562.2100233,49474206.82923807,0.03980229171201413
2025-10-08 22:53:48.206787,KRW-ETH,49967468.06821286,254.77218502594403,49917500.60014465,50017435.536281064,50966817.42957712,48968118.7068486,0.03766743983899333
2025-10-08 22:53:48.206787,KRW-XRP,50261618.50563787,957.4198234323874,50211356.887132235,50311880.1241435,51266850.87575063,49256386.13552511,-0.011784423418138679
2025-10-08 22:53:49.207532,KRW-BTC,50462670.676168606,687.751618273589,50412208.005492434,50513133.34684477,51471924.08969198,49453417.26264523,0.017216572925222606
2025-10-08 22:53:49.207532,KRW-ETH,49975395.84459274,709.8683052642191,49925420.44874815,50025371.24043733,50974903.7614846,48975887.927700885,0.030052573518993694
2025-10-08 22:53:49.207532,KRW-XRP,50322574.16083688,957.3952678784673,50272251.586676046,50372896.73499771,51329025.64405362,49316122.67762014,-0.02492107316683384
2025-10-08 22:53:50.208097,KRW-BTC,50470955.029709175,840.839786152969,50420484.074679464,50521425.98473888,51480374.13030336,49461535.92911499,0.0014901975477953772
2025-10-08 22:53:50.208097,KRW-ETH,49952337.51828522,793.4578982725753,49902385.18076694,50002289.855803505,50951384.26865093,48953290.76791952,0.03298632189163571
2025-10-08 22:53:50.208097,KRW-XRP,50258152.89281462,498.53692718611654,50207894.73992181,50308411.04570743,51263315.95067091,49252989.83495833,-0.0039308810696173785
2025-10-08 22:53:51.209274,KRW-BTC,50509233.829531044,830.6942052792181,50458724.595701516,50559743.06336057,51519418.506121665,49499049.15294042,0.046881089719359614
2025-10-08 22:53:51.209274,KRW-ETH,49859840.88492379,605.2691310702965,49809981.04403887,49909700.72580871,50857037.70262227,48862644.067225315,0.028331498562447946
2025-10-08 22:53:51.209274,KRW-XRP,50197485.55559055,310.9345768574718,50147288.07003496,50247683.04114613,51201435.26670236,49193535.844478734,-0.007719813971968789
2025-10-08 22:53:52.210674,KRW-BTC,50480121.332950406,880.9405409857106,50429641.211617455,50530601.45428335,51489723.759609416,49470518.906291395,-0.029962112868948777
2025-10-08 22:53:52.210674,KRW-ETH,49782387.96122269,435.99186203009214,49732605.57326147,49832170.34918391,50778035.720447145,48786740.20199824,0.010363872750685565
2025-10-08 22:53:52.210674,KRW-XRP,50067013.00071804,753.6044602799379,50016945.98771732,50117080.013718754,51068353.260732405,49065672.74070368,0.0037662304828933388
2025-10-08 22:53:53.216858,KRW-BTC,50487135.82566077,293.91500459266,50436648.68983511,50537622.96148643,51496878.54217399,49477393.109147556,-0.006597606797359455
2025-10-08 22:53:53.216858,KRW-ETH,49639355.88990761,882.3080608521934,49589716.534017704,49688995.245797515,50632143.00770576,48646568.772109464,0.03896120794138852
2025-10-08 22:53:53.216858,KRW-XRP,50026107.28386895,570.155759966505,49976081.176585086,50076133.391152814,51026629.429546334,49025585.13819157,0.03859927268991939
2025-10-08 22:53:54.217585,KRW-BTC,50444235.84415893,398.3584959935096,50393791.608314775,50494680.08000308,51453120.561042115,49435351.12727575,-0.0036187516728293234
2025-10-08 22:53:54.217585,KRW-ETH,49745037.34303815,132.48310118636675,49695292.30569511,49794782.38038118,50739938.089898914,48750136.596177384,0.02716174841969879
2025-10-08 22:53:54.217585,KRW-XRP,50008534.69574759,460.9056360190063,49958526.16105185,50058543.230443336,51008705.38966254,49008364.00183264,0.0054921204323349
2025-10-08 22:53:55.219529,KRW-BTC,50404309.6627792,385.73501704780745,50353905.353116415,50454713.97244197,51412395.856034786,49396223.46952361,0.0172460906004354
2025-10-08 22:53:55.219529,KRW-ETH,49733752.84684542,258.55791190817285,49684019.09399857,49783486.599692255,50728427.90378233,48739077.789908506,-0.02237818640468081
2025-10-08 22:53:55.219529,KRW-XRP,50137646.28992027,470.2306437146308,50087508.64363035,50187783.936210185,51140399.21571868,49134893.36412186,-0.02427082129891102
2025-10-08 22:53:56.220722,KRW-BTC,50413159.93986483,484.15384524002565,50362746.77992497,50463573.09980469,51421423.13866213,49404896.74106753,-0.020130340941073722
2025-10-08 22:53:56.220722,KRW-ETH,49708314.876464315,880.0970565108684,49658606.56158785,49758023.191340774,50702481.1739936,48714148.57893503,-0.0076416572023230295
2025-10-08 22:53:56.220722,KRW-XRP,50175178.76822424,824.6135601078672,50125003.589456014,50225353.94699246,51178682.343588725,49171675.192859754,0.046162519358782336
2025-10-08 22:53:57.225927,KRW-BTC,50482644.85166894,620.2823644330184,50432162.20681727,50533127.4965206,51492297.74870232,49472991.95463556,0.026488967150758075
2025-10-08 22:53:57.225927,KRW-ETH,49756968.81338415,238.52426041363307,49707211.84457077,49806725.782197535,50752108.18965184,48761829.43711647,0.029349705476008972
2025-10-08 22:53:57.225927,KRW-XRP,50215082.83339252,435.5921349708353,50164867.75055913,50265297.91622591,51219384.490060374,49210781.17672467,0.03650335534575287
2025-10-08 22:53:58.227272,KRW-BTC,50519920.51101758,440.4040010680349,50469400.59050657,50570440.4315286,51530318.92123794,49509522.10079723,-0.04267659917124566
2025-10-08 22:53:58.227272,KRW-ETH,49744039.373331316,274.3206031588942,49694295.333957985,49793783.41270464,50738920.160797946,48749158.585864685,0.023313344295287364
2025-10-08 22:53:58.227272,KRW-XRP,50221543.23484053,671.3798996580701,50171321.69160569,50271764.77807536,51225974.099537335,49217112.37014372,-0.007751480436202565
2025-10-08 22:53:59.237996,KRW-BTC,50570324.06107953,545.6163335376925,50519753.73701845,50620894.385140605,51581730.542301126,49558917.57985794,0.024411620624337688
2025-10-08 22:53:59.237996,KRW-ETH,49694738.2545613,963.452574146332,49645043.516306736,49744432.99281585,50688633.01965252,48700843.48947007,-0.03695715712599319
2025-10-08 22:53:59.237996,KRW-XRP,50225503.30267857,491.33136835110537,50175277.79937589,50275728.80598124,51230013.36873214,49220993.236625,0.020108447239331334
2025-10-08 22:54:00.286555,KRW-BTC,50630306.38585462,780.5388589860595,50579676.079468764,50680936.69224047,51642912.51357171,49617700.258137524,0.0243945350092747
2025-10-08 22:54:00.286555,KRW-ETH,49721701.95125812,147.0262127621702,49671980.249306865,49771423.65320937,50716135.99028329,48727267.91223296,0.027604277551091724
2025-10-08 22:54:00.286555,KRW-XRP,50159034.64400789,470.51057338111065,50108875.609363884,50209193.67865189,51162215.33688805,49155853.95112773,0.036419489178612804
2025-10-08 22:54:01.287569,KRW-BTC,50598869.60841807,787.8565695252182,50548270.73880965,50649468.47802648,51610847.000586435,49586892.216249704,-0.013193044111615461
2025-10-08 22:54:01.287569,KRW-ETH,49765692.82675492,728.636365059479,49715927.133928165,49815458.51958167,50761006.68329002,48770378.97021982,-0.03935525358243935
